1419.049609,-14.372665,-14.541042,-1.188859
1419.050781,-14.362804,-14.528694,-1.326914
1419.051953,-14.343653,-14.510032,-1.299762
1419.053125,-14.321837,-14.492631,-1.054646
1419.054297,-14.297802,-14.465781,-1.210923
1419.055469,-14.277982,-14.446426,-1.185098
1419.056641,-14.269104,-14.432823,-1.447301
1419.057812,-14.238524,-14.414515,-0.765817
1419.058984,-14.220888,-14.403824,-0.379217
1419.060156,-14.228500,-14.390427,-1.546730
1419.061328,-14.206525,-14.371370,-1.384840
1419.062500,-14.187221,-14.357218,-1.098886
1419.063672,-14.188571,-14.339046,-2.180657
1419.064844,-14.169119,-14.324122,-1.930178
1419.066016,-14.165320,-14.312014,-2.389690
1419.067188,-14.171162,-14.301695,-3.280732
1419.068359,-14.134048,-14.288076,-1.984178
1419.069531,-14.079686,-14.274588,0.288249
1419.070703,-14.052839,-14.261908,1.080858
1419.071875,-14.054666,-14.242207,-0.122544
1419.073047,-14.056660,-14.226613,-1.101319
1419.074219,-14.040375,-14.211415,-1.040932
1419.075391,-14.046458,-14.195042,-2.285256
1419.076562,-14.047108,-14.175184,-3.415912
1419.077734,-14.015734,-14.163752,-2.316501
1419.078906,-13.983035,-14.156574,-0.902103
1419.080078,-13.980771,-14.143114,-1.523615
1419.081250,-13.954734,-14.129122,-0.854904
1419.082422,-13.921313,-14.110898,-0.008571
1419.083594,-13.902440,-14.098108,0.331079
1419.084766,-13.883759,-14.088305,0.827559
1419.085938,-13.895489,-14.074995,-0.570194
1419.087109,-13.880621,-14.057451,-0.719088
1419.088281,-13.865781,-14.040041,-0.862010
1419.089453,-13.860775,-14.026118,-1.357218
1419.090625,-13.849882,-14.010711,-1.607560
1419.091797,-13.839529,-13.991722,-2.085680
1419.092969,-13.832113,-13.980380,-2.302759
1419.094141,-13.782883,-13.978313,0.317807
1419.095312,-13.759660,-13.967576,1.016324
1419.096484,-13.778163,-13.954651,-0.738139
1419.097656,-13.762590,-13.944415,-0.441097
1419.098828,-13.748507,-13.926460,-0.656572
1419.100000,-13.754732,-13.905773,-2.149385
1419.101172,-13.743618,-13.899135,-1.901781
1419.102344,-13.721395,-13.893147,-1.001365
1419.103516,-13.694994,-13.876055,-0.483650
1419.104687,-13.684564,-13.864870,-0.525650
1419.105859,-13.652218,-13.852411,0.584019
1419.107031,-13.657308,-13.834256,-0.712508
1419.108203,-13.652148,-13.820976,-1.163808
1419.109375,-13.617571,-13.814873,0.422351
1419.110547,-13.591692,-13.814057,1.827182
1419.111719,-13.591906,-13.805333,1.325283
1419.112891,-13.605158,-13.789434,-0.304507
1419.114063,-13.617783,-13.770601,-2.051090
1419.115234,-13.602146,-13.747389,-2.469819
1419.116406,-13.559843,-13.731682,-0.996582
1419.117578,-13.552610,-13.725533,-0.936388
1419.118750,-13.535895,-13.719233,-0.356848
1419.119922,-13.516722,-13.714562,0.452489
1419.121094,-13.513195,-13.706371,0.191890
1419.122266,-13.510276,-13.693503,-0.362959
1419.123437,-13.511075,-13.681171,-1.093384
1419.124609,-13.500860,-13.667496,-1.285522
1419.125781,-13.481752,-13.660738,-0.599171
1419.126953,-13.459543,-13.655895,0.369291
1419.128125,-13.429642,-13.647692,1.584721
1419.129297,-13.424522,-13.633822,1.093854
1419.130469,-13.442909,-13.615394,-0.960720
1419.131641,-13.448848,-13.610952,-1.536831
1419.132812,-13.419866,-13.607649,-0.109051
1419.133984,-13.399898,-13.590094,0.025548
1419.135156,-13.400774,-13.577049,-0.749946
1419.136328,-13.379965,-13.566747,-0.164876
1419.137500,-13.367565,-13.554183,-0.174028
1419.138672,-13.345846,-13.545237,0.539116
1419.139844,-13.339100,-13.541790,0.723706
1419.141016,-13.344287,-13.534326,0.016756
1419.142187,-13.324424,-13.520535,0.355798
1419.143359,-13.319948,-13.509249,-0.024415
1419.144531,-13.328414,-13.504697,-0.749531
1419.145703,-13.300507,-13.494934,0.261761
1419.146875,-13.274556,-13.486628,1.249218
1419.148047,-13.264767,-13.477989,1.313780
1419.149219,-13.271034,-13.463001,0.124396
1419.150391,-13.289338,-13.454653,-1.358822
1419.151562,-13.280643,-13.445978,-1.357688
1419.152734,-13.266214,-13.435595,-1.133144
1419.153906,-13.251318,-13.430044,-0.613604
1419.155078,-13.248959,-13.431656,-0.392517
1419.156250,-13.253729,-13.422905,-1.144481
1419.157422,-13.265242,-13.403264,-2.868197
1419.158594,-13.248415,-13.397571,-2.253625
1419.159766,-13.224749,-13.396749,-0.987568
1419.160938,-13.218332,-13.387901,-1.122665
1419.162109,-13.210045,-13.384124,-0.872075
1419.163281,-13.192506,-13.387223,0.277963
1419.164453,-13.181486,-13.372208,0.054857
1419.165625,-13.181571,-13.356256,-0.838425
1419.166797,-13.164884,-13.351454,-0.176682
1419.167969,-13.146567,-13.347894,0.647393
1419.169141,-13.144847,-13.335089,0.028092
1419.170312,-13.149252,-13.325905,-0.728959
1419.171484,-13.119660,-13.313302,0.217880
1419.172656,-13.103057,-13.307873,0.842683
1419.173828,-13.117924,-13.301674,-0.333844
1419.175000,-13.120825,-13.293676,-0.940315
1419.176172,-13.116160,-13.292905,-0.723872
1419.177344,-13.135717,-13.291989,-1.859975
1419.178516,-13.141039,-13.285232,-2.527800
1419.179688,-13.115273,-13.281643,-1.300232
1419.180859,-13.083800,-13.267241,-0.351125
1419.182031,-13.055039,-13.251955,0.400784
1419.183203,-13.055721,-13.248242,0.155309
1419.184375,-13.066182,-13.243718,-0.679826
1419.185547,-13.058968,-13.244071,-0.258443
1419.186719,-13.029590,-13.239771,1.143237
1419.187891,-13.036104,-13.231825,0.334010
1419.189062,-13.061932,-13.222475,-1.623375
1419.190234,-13.047141,-13.217255,-1.092416
1419.191406,-13.016665,-13.218852,0.695586
1419.192578,-13.004633,-13.217079,1.270232
1419.193750,-13.019417,-13.214794,0.314821
1419.194922,-13.021235,-13.208521,-0.136811
1419.196094,-12.997375,-13.195044,0.442895
1419.197266,-13.000351,-13.181672,-0.469134
1419.198437,-13.014995,-13.174409,-1.685947
1419.199609,-13.008677,-13.170851,-1.532988
1419.200781,-12.991741,-13.160421,-1.172020
1419.201953,-12.978033,-13.156546,-0.625494
1419.203125,-12.970034,-13.163795,0.224544
1419.204297,-12.953039,-13.167610,1.389430
1419.205469,-12.962419,-13.158761,0.368738
1419.206641,-12.964912,-13.146354,-0.462443
1419.207813,-12.952804,-13.144011,0.081954
1419.208984,-12.939978,-13.140531,0.604121
1419.210156,-12.931486,-13.134335,0.732554
1419.211328,-12.927169,-13.130427,0.755503
1419.212500,-12.937546,-13.127328,0.002461
1419.213672,-12.924465,-13.119637,0.303318
1419.214844,-12.918454,-13.108864,0.037465
1419.216016,-12.906136,-13.096255,0.021290
1419.217187,-12.904282,-13.096359,0.130562
1419.218359,-12.919501,-13.100010,-0.514397
1419.219531,-12.919044,-13.091843,-0.943273
1419.220703,-12.925402,-13.088937,-1.457504
1419.221875,-12.913369,-13.090185,-0.719890
1419.223047,-12.896365,-13.081274,-0.269281
1419.224219,-12.911964,-13.079520,-1.234453
1419.225391,-12.900845,-13.080168,-0.580369
1419.226562,-12.879237,-13.079434,0.584240
1419.227734,-12.875635,-13.075872,0.586480
1419.228906,-12.878254,-13.070263,0.126719
1419.230078,-12.866197,-13.067389,0.639872
1419.231250,-12.864280,-13.062929,0.497696
1419.232422,-12.877691,-13.059755,-0.427770
1419.233594,-12.866181,-13.054809,-0.061963
1419.234766,-12.839773,-13.048901,1.084177
1419.235937,-12.832140,-13.048332,1.480426
1419.237109,-12.843916,-13.048616,0.836213
1419.238281,-12.853689,-13.043966,0.030083
1419.239453,-12.854442,-13.046966,0.155475
1419.240625,-12.845448,-13.043183,0.446627
1419.241797,-12.853132,-13.033949,-0.497226
1419.242969,-12.854805,-13.032749,-0.657125
1419.244141,-12.841048,-13.039707,0.498222
1419.245312,-12.833813,-13.034792,0.627982
1419.246484,-12.819514,-13.029218,1.116471
1419.247656,-12.834356,-13.021578,-0.140378
1419.248828,-12.832846,-13.015343,-0.403659
1419.250000,-12.820772,-13.016063,0.309982
1419.251172,-12.830525,-13.015437,-0.269116
1419.252344,-12.876162,-13.012363,-2.968566
1419.253516,-12.879114,-13.012497,-3.123875
1419.254688,-12.836447,-13.011433,-0.821669
1419.255859,-12.850039,-13.007919,-1.770887
1419.257031,-12.853747,-13.007399,-2.005026
1419.258203,-12.826009,-13.003904,-0.659835
1419.259375,-12.822646,-12.993684,-1.041098
1419.260547,-12.821264,-12.993306,-0.985301
1419.261719,-12.813757,-12.997190,-0.351540
1419.262891,-12.819672,-12.997645,-0.655466
1419.264062,-12.816162,-13.000771,-0.286037
1419.265234,-12.788784,-12.997006,1.033467
1419.266406,-12.792591,-12.990781,0.471982
1419.267578,-12.807947,-12.993282,-0.245530
1419.268750,-12.805721,-12.992744,-0.151438
1419.269922,-12.790686,-12.989577,0.511217
1419.271094,-12.791781,-12.988849,0.409245
1419.272266,-12.803496,-12.986385,-0.381816
1419.273438,-12.797338,-12.982656,-0.246526
1419.274609,-12.784359,-12.987513,0.749641
1419.275781,-12.770658,-12.990371,1.678094
1419.276953,-12.773640,-12.981854,1.033052
1419.278125,-12.804571,-12.979583,-0.820231
1419.279297,-12.816256,-12.976194,-1.656859
1419.280469,-12.794589,-12.975287,-0.503807
1419.281641,-12.812096,-12.979050,-1.267854
1419.282812,-12.800434,-12.979849,-0.575282
1419.283984,-12.798073,-12.977104,-0.596627
1419.285156,-12.826622,-12.972503,-2.434565
1419.286328,-12.815923,-12.966543,-2.172639
1419.287500,-12.782314,-12.969040,-0.168028
1419.288672,-12.785755,-12.973810,-0.093899
1419.289844,-12.807216,-12.971953,-1.390813
1419.291016,-12.781509,-12.971582,0.018691
1419.292187,-12.747588,-12.969279,1.789302
1419.293359,-12.759974,-12.969431,1.102674
1419.294531,-12.791327,-12.978457,-0.145466
1419.295703,-12.811043,-12.978925,-1.216343
1419.296875,-12.828304,-12.974605,-2.411395
1419.298047,-12.822054,-12.976719,-1.948924
1419.299219,-12.796299,-12.980180,-0.326572
1419.300391,-12.792601,-12.976767,-0.310673
1419.301563,-12.770304,-12.974744,0.821642
1419.302734,-12.753682,-12.970615,1.522039
1419.303906,-12.772100,-12.966288,0.248351
1419.305078,-12.782516,-12.965326,-0.386240
1419.306250,-12.792630,-12.966109,-0.905420
1419.307422,-12.822008,-12.968244,-2.414989
1419.308594,-12.809530,-12.970380,-1.606398
1419.309766,-12.780758,-12.965874,-0.257751
1419.310937,-12.774978,-12.965669,0.053171
1419.312109,-12.772205,-12.972801,0.606526
1419.313281,-12.765780,-12.977042,1.203817
1419.314453,-12.750118,-12.979809,2.239302
1419.315625,-12.762699,-12.976925,1.370075
1419.316797,-12.779194,-12.974464,0.308848
1419.317969,-12.774847,-12.969674,0.284074
1419.319141,-12.772221,-12.964085,0.118645
1419.320312,-12.805410,-12.965296,-1.659818
1419.321484,-12.811631,-12.968669,-1.817560
1419.322656,-12.786045,-12.973036,-0.153235
1419.323828,-12.774912,-12.976827,0.680323
1419.325000,-12.793785,-12.981470,-0.114525
1419.326172,-12.806376,-12.978245,-0.994951
1419.327344,-12.791040,-12.972220,-0.477014
1419.328516,-12.777434,-12.975072,0.441125
1419.329687,-12.783506,-12.981220,0.445383
1419.330859,-12.792550,-12.982449,0.008959
1419.332031,-12.799433,-12.982568,-0.368129
1419.333203,-12.793731,-12.979872,-0.200599
1419.334375,-12.791882,-12.985073,0.192747
1419.335547,-12.783443,-12.992064,1.055753
1419.336719,-12.780303,-12.993382,1.305762
1419.337891,-12.797733,-12.989806,0.130286
1419.339062,-12.809610,-12.983632,-0.875255
1419.340234,-12.828504,-12.987351,-1.717329
1419.341406,-12.832943,-12.995293,-1.523255
1419.342578,-12.816323,-12.998594,-0.416240
1419.343750,-12.813611,-12.995181,-0.455282
1419.344922,-12.844486,-12.990805,-2.410399
1419.346094,-12.843133,-12.998808,-1.893016
1419.347266,-12.814817,-13.009191,0.258719
1419.348438,-12.789665,-12.999164,1.104969
1419.349609,-12.783800,-13.004692,1.744371
1419.350781,-12.796350,-13.012815,1.495689
1419.351953,-12.797126,-13.006506,1.098361
1419.353125,-12.792281,-13.005005,1.285799
1419.354297,-12.799502,-13.008270,1.064047
1419.355469,-12.829718,-13.002335,-0.953338
1419.356641,-12.830288,-13.010347,-0.539392
1419.357812,-12.830058,-13.024466,0.260655
1419.358984,-12.848071,-13.023567,-0.793301
1419.360156,-12.857834,-13.013596,-1.888205
1419.361328,-12.854862,-13.008097,-2.028085
1419.362500,-12.858477,-13.012648,-1.976270
1419.363672,-12.881774,-13.021601,-2.768713
1419.364844,-12.887536,-13.035165,-2.338012
1419.366016,-12.864108,-13.041031,-0.713946
1419.367188,-12.841412,-13.034476,0.185668
1419.368359,-12.833838,-13.025866,0.127742
1419.369531,-12.847060,-13.025168,-0.648001
1419.370703,-12.859740,-13.028004,-1.195163
1419.371875,-12.843829,-13.027419,-0.342775
1419.373047,-12.834009,-13.033013,0.517521
1419.374219,-12.846504,-13.036791,0.030608
1419.375391,-12.865710,-13.039091,-0.910895
1419.376562,-12.860719,-13.045502,-0.276304
1419.377734,-12.850171,-13.051671,0.657098
1419.378906,-12.844777,-13.044722,0.570111
1419.380078,-12.859621,-13.045710,-0.203530
1419.381250,-12.874920,-13.050804,-0.771706
1419.382422,-12.879857,-13.050369,-1.070269
1419.383594,-12.867804,-13.050036,-0.418369
1419.384766,-12.858360,-13.055090,0.390388
1419.385937,-12.875553,-13.060266,-0.280175
1419.387109,-12.876354,-13.067554,0.081595
1419.388281,-12.861991,-13.066494,0.825153
1419.389453,-12.858244,-13.063461,0.865162
1419.390625,-12.872115,-13.064498,0.147595
1419.391797,-12.893549,-13.075096,-0.456554
1419.392969,-12.911502,-13.077446,-1.323873
1419.394141,-12.897861,-13.075948,-0.649217
1419.395313,-12.897607,-13.080503,-0.381457
1419.396484,-12.914191,-13.081341,-1.256988
1419.397656,-12.916141,-13.080643,-1.403891
1419.398828,-12.909785,-13.080592,-1.053900
1419.400000,-12.912678,-13.081224,-1.179430
1419.401172,-12.920304,-13.082719,-1.519661
1419.402344,-12.918699,-13.090466,-1.000564
1419.403516,-12.910511,-13.096159,-0.228083
1419.404687,-12.907494,-13.098532,0.072553
1419.405859,-12.905078,-13.102528,0.430618
1419.407031,-12.893579,-13.101110,0.994729
1419.408203,-12.892281,-13.103113,1.179762
1419.409375,-12.916681,-13.111715,0.295659
1419.410547,-12.940780,-13.116070,-0.804748
1419.411719,-12.927807,-13.117848,0.016922
1419.412891,-12.916284,-13.109272,0.181410
1419.414062,-12.886486,-13.083854,0.426028
1419.415234,-12.874137,-13.062674,-0.067023
1419.416406,-12.934876,-13.098606,-1.446721
1419.417578,-12.963718,-13.125091,-1.577421
1419.418750,-12.952644,-13.124758,-0.981319
1419.419922,-12.946092,-13.116133,-1.096453
1419.421094,-12.943159,-13.122472,-0.580950
1419.422266,-12.932491,-13.126535,0.240360
1419.423437,-12.949085,-13.130441,-0.467226
1419.424609,-12.971264,-13.137733,-1.294785
1419.425781,-12.967058,-13.136049,-1.154766
1419.426953,-12.954748,-13.132648,-0.659558
1419.428125,-12.958927,-13.126070,-1.257375
1419.429297,-12.977904,-13.128453,-2.176620
1419.430469,-12.973629,-13.142100,-1.183605
1419.431641,-12.973318,-13.150562,-0.696056
1419.432812,-12.984952,-13.147341,-1.521071
1419.433984,-12.983595,-13.143221,-1.674196
1419.435156,-12.962541,-13.146980,-0.295438
1419.436328,-12.925843,-13.164278,2.732160
1419.437500,-12.923628,-13.172218,3.305838
1419.438672,-12.964278,-13.172615,1.039881
1419.439844,-12.988712,-13.170434,-0.446848
1419.441016,-12.986891,-13.161057,-0.867264
1419.442188,-12.963968,-13.158350,0.259217
1419.443359,-12.953671,-13.164005,1.151863
1419.444531,-12.965876,-13.168789,0.736176
1419.445703,-12.967014,-13.179667,1.281790
1419.446875,-12.972719,-13.183579,1.181310
1419.448047,-12.995397,-13.185258,0.006885
1419.449219,-13.010243,-13.186417,-0.755642
1419.450391,-13.014259,-13.188116,-0.884434
1419.451562,-13.022055,-13.186714,-1.395154
1419.452734,-13.015714,-13.189382,-0.894941
1419.453906,-13.002373,-13.193751,0.091549
1419.455078,-12.989141,-13.192197,0.744195
1419.456250,-12.983225,-13.190904,1.003024
1419.457422,-12.991705,-13.195774,0.800877
1419.458594,-13.013617,-13.198152,-0.290129
1419.459766,-13.020010,-13.210793,0.058286
1419.460938,-13.017310,-13.216348,0.519374
1419.462109,-13.030229,-13.206591,-0.745135
1419.463281,-13.023458,-13.213049,-0.008240
1419.464453,-13.024426,-13.215977,0.101115
1419.465625,-13.042288,-13.215493,-0.920628
1419.466797,-13.050102,-13.221796,-1.004628
1419.467969,-13.058004,-13.228600,-1.065679
1419.469141,-13.044773,-13.231249,-0.181936
1419.470312,-13.024639,-13.232432,1.009411
1419.471484,-13.035126,-13.232360,0.418590
1419.472656,-13.050567,-13.225726,-0.812019
1419.473828,-12.987511,-13.144114,-1.841643
1419.475000,-12.893835,-13.035623,-2.660547
1419.476172,-12.975463,-13.142763,-1.248638
1419.477344,-13.044143,-13.239069,0.289632
1419.478516,-13.048968,-13.253607,0.832757
1419.479687,-13.043884,-13.248770,0.846582
1419.480859,-13.051261,-13.243227,0.124341
1419.482031,-13.051829,-13.246955,0.300775
1419.483203,-13.059982,-13.251823,0.117346
1419.484375,-13.082355,-13.259205,-0.718038
1419.485547,-13.095431,-13.266038,-1.065043
1419.486719,-13.079924,-13.266130,-0.196950
1419.487891,-13.064680,-13.269501,0.842932
1419.489063,-13.083543,-13.277409,0.230406
1419.490234,-13.089963,-13.278113,-0.088562
1419.491406,-13.091878,-13.269592,-0.669899
